gene_symbol,dataset_count,significant_dataset_count,mean_log2_fold_change,direction_consistency,log2fc_GSE278320_primary,log2fc_GSE287860,log2fc_GSE288000_NTC,padj_GSE278320_primary,padj_GSE287860,padj_GSE288000_NTC
RPL31P52,2,,-0.4316698275654973,0.5,,0.24069519890820246,-1.104034854039197,,,
DDX18P1,1,,0.3686715960014738,1.0,,0.3686715960014738,,,,
DDX39BP2,1,,-2.6682320211010313,1.0,,-2.6682320211010313,,,,
DHX33-DT,1,,-2.795268303734772,1.0,,,-2.795268303734772,,,
EIF1P6,1,,0.18323736341625646,1.0,,0.18323736341625646,,,,
EIF3LP1,1,,1.941444029352211,1.0,,1.941444029352211,,,,
RPL10P7,1,,1.2396580762658733,1.0,,1.2396580762658733,,,,
RPL17P43,1,,-1.3507510677045336,1.0,,-1.3507510677045336,,,,
RPL18P11,1,,-4.164797000758837,1.0,,-4.164797000758837,,,,
RPL21P116,1,,-0.3617361096284297,1.0,,-0.3617361096284297,,,,
RPL21P132,1,,2.87036301616516,1.0,,2.87036301616516,,,,
RPL21P3,1,,-0.5575415374144342,1.0,,-0.5575415374144342,,,,
RPL21P7,1,,-0.6726403925202215,1.0,,-0.6726403925202215,,,,
RPL22P3,1,,-0.8622468743574431,1.0,,-0.8622468743574431,,,,
RPL23AP88,1,,-1.272663146659601,1.0,,-1.272663146659601,,,,
RPL31P44,1,,-0.03810933848366939,1.0,,-0.03810933848366939,,,,
RPL31P63,1,,-2.3825524812544288,1.0,,,-2.3825524812544288,,,
RPL32P27,1,,1.9659579840866408,1.0,,1.9659579840866408,,,,
RPL32P32,1,,-0.18399631141748,1.0,,-0.18399631141748,,,,
RPL35P6,1,,0.7894364735714766,1.0,,0.7894364735714766,,,,
RPL36AP15,1,,0.5373128471487938,1.0,,0.5373128471487938,,,,
RPL36AP21,1,,-1.1560579345081505,1.0,,-1.1560579345081505,,,,
RPL39P40,1,,-0.5983862242106924,1.0,,-0.5983862242106924,,,,
RPL4P7,1,,-1.6393141945841492,1.0,,-1.6393141945841492,,,,
RPL6P8,1,,-3.273893588704428,1.0,,-3.273893588704428,,,,
RPL7P56,1,,1.0067404610903101,1.0,,1.0067404610903101,,,,
RPL9P33,1,,0.8352007099149993,1.0,,0.8352007099149993,,,,
RPS15AP16,1,,-0.12708689998439746,1.0,,-0.12708689998439746,,,,
RPS20P2,1,,0.5967761918199855,1.0,,0.5967761918199855,,,,
RPS20P24,1,,-2.2341250357260214,1.0,,-2.2341250357260214,,,,
RPS20P4,1,,3.3535467218386,1.0,,,3.3535467218386,,,
RPS26P6,1,,1.0568449004133753,1.0,,1.0568449004133753,,,,
RPS26P8,1,,-0.9586129931544042,1.0,,-0.9586129931544042,,,,
RPS27AP12,1,,-0.6985083905965305,1.0,,-0.6985083905965305,,,,
RPS29P14,1,,0.33526715325951406,1.0,,0.33526715325951406,,,,
RPS2P45,1,,1.498798030123147,1.0,,1.498798030123147,,,,
RPS3AP18,1,,-1.314349690437706,1.0,,-1.314349690437706,,,,
RPS3P2,1,,0.12314589574534919,1.0,,0.12314589574534919,,,,
RPS4XP7,1,,0.621071898236259,1.0,,0.621071898236259,,,,
RPS7P14,1,,-1.3404670653909299,1.0,,-1.3404670653909299,,,,
RPS8P10,1,,0.9682555835163192,1.0,,,0.9682555835163192,,,
RPSAP1,1,,3.5751206115874568,1.0,,3.5751206115874568,,,,
RPSAP44,1,,-4.353141226205571,1.0,,,-4.353141226205571,,,
