gene,k,pooled_log2FC,p,Q,I2,tau2,pi_lo,pi_hi,direction_concordance,loso_direction_robust,class,meta_FDR
RPS20,4,-0.11501444723029679,0.07269121262447005,3.1417612228094205,4.512157759801205,0.0010608696023727674,-0.3437865110525449,0.11375761659195129,1.0,True,II_conserved_high_het,0.24313957326115843
EIF2AK2,4,0.3326664179504769,0.0763235859543671,10.664029538985993,71.86804491648792,0.09743279309895272,-0.8264616803121428,1.4917945162130968,0.75,True,II_conserved_high_het,0.2518159128426397
RPL23P8,2,-0.9750542526685462,0.07601757686970392,1.2410507075233517,19.423115112225666,0.168250020365258,,,1.0,True,II_conserved_high_het,0.2518159128426397
EIF3A,4,0.3282465715625528,0.0770743409364381,21.090090843461056,85.77531020483895,0.11036479487928437,-0.8829136385549663,1.539406781680072,0.75,True,II_conserved_high_het,0.2525746983390032
RPL32,4,-0.2984123567191152,0.07862880561312252,12.338211111604082,75.68529203412234,0.0742146594436283,-1.3198005403582127,0.7229758269199822,1.0,True,II_conserved_high_het,0.25593940082123773
DDX3X,4,0.19861701443891985,0.08043281581008357,6.44853967007402,53.47783911569602,0.02586057815900118,-0.4279986870071655,0.8252327158850052,0.75,True,II_conserved_high_het,0.2569597013196196
RPL7AP6,3,-0.9813081628383608,0.08053170020738594,22.509669768943922,91.11492962566979,0.8116155410324418,-5.548841440681032,3.58622511500431,1.0,True,II_conserved_high_het,0.2569597013196196
RPS27A,4,-0.31197186084036266,0.08019239391591491,14.943403705147645,79.92425247156663,0.08607690651980303,-1.4045875846370683,0.7806438629563429,1.0,True,II_conserved_high_het,0.2569597013196196
RPL8,4,-0.3850772652346185,0.08339007606253047,24.103857565737247,87.55385941101648,0.1510903392685929,-1.8102972431052642,1.0401427126360274,0.75,True,II_conserved_high_het,0.2643410907864528
RPL7P46,2,0.6312643454622676,0.08395579421653898,0.7399436494658259,0.0,0.0,,,1.0,True,II_conserved_high_het,0.2644062350326065
RPL29P33,2,-1.351688249605784,0.08473580446062731,0.6237648630316281,0.0,0.0,,,1.0,True,II_conserved_high_het,0.26514106557035
EIF3FP3,3,-0.6124295274175995,0.08756412093207011,3.425968412695347,41.622345594642546,0.15878685000283088,-2.918656708838448,1.6937976540032489,1.0,True,II_conserved_high_het,0.2670981047298994
RPL24,4,-0.27650943579586906,0.08706753875954812,11.757733379839598,74.48487813863895,0.06700012378254876,-1.2476232907862121,0.694604419194474,1.0,True,II_conserved_high_het,0.2670981047298994
RPS8,4,-0.3221203134196231,0.08725117651253629,16.856990981527286,82.2032294892514,0.0985410391730443,-1.4871855015237299,0.8429448746844836,1.0,True,II_conserved_high_het,0.2670981047298994
RPL5,4,-0.29643706901611255,0.08881015543946211,13.633202197985648,77.99489836332612,0.08291301135392869,-1.36745467091141,0.7745805328791847,0.75,True,II_conserved_high_het,0.2692057836758695
RPL23AP87,2,0.8610699576399504,0.0938438723502043,0.041179250748563975,0.0,0.0,,,1.0,True,II_conserved_high_het,0.2826973794400564
EIF1AX-AS1,2,1.5344587374310448,0.09707820722406121,0.4459886505849853,0.0,0.0,,,1.0,True,II_conserved_high_het,0.28575436148381556
RPS12P3,3,0.8577216327113141,0.0972154013295455,3.909964928614095,48.848646048881335,0.38817800434448657,-2.6261995835194374,4.341642848942065,1.0,True,II_conserved_high_het,0.28575436148381556
RPS2P46,3,-0.31486605021498154,0.0959781111413976,4.453958484432821,55.09612388641999,0.05414120641678224,-1.6050693583439755,0.9753372579140123,1.0,True,II_conserved_high_het,0.28575436148381556
RPS6KA6,2,-0.5772368206866375,0.09623732256682986,1.8921655752006263,47.150502413406926,0.1181853828555083,,,1.0,True,II_conserved_high_het,0.28575436148381556
RPS6KC1,4,0.33195444023219495,0.10014801548304159,22.742719679476743,86.808965496298,0.13683531480556,-1.0092106419331301,1.6731195223975202,0.75,True,II_conserved_high_het,0.2926011295739468
DDX18,4,0.488213769714042,0.10176035544299754,45.4960186794281,93.40601642280294,0.3244063784171074,-1.5580253805439515,2.5344529199720354,0.75,True,II_conserved_high_het,0.29432940034483657
DDX21,4,1.015600855456332,0.10195327682047947,326.17286682955364,99.08024231777449,1.520632331091893,-3.3783188627924976,5.409520573705162,0.75,True,II_conserved_high_het,0.29432940034483657
RPL15P2,3,-0.9968688758102769,0.10599129747703631,3.768078351046947,46.92254741878424,0.57202574625979,-5.195727282846048,3.201989531225494,1.0,True,II_conserved_high_het,0.30195897032557983
RPL21P75,3,-0.4832910010535868,0.10646388438283332,0.1886492473898891,0.0,0.0,-1.7714297249503144,0.8048477228431409,1.0,True,II_conserved_high_het,0.30195897032557983
DDX19B,3,0.4124256087407487,0.10956508026369703,7.21453000665318,72.27816644804837,0.12653216241729281,-1.477624165129643,2.3024753826111404,1.0,True,II_conserved_high_het,0.3071622192363761
RPL7P9,3,-0.6456544085745813,0.10895521556516002,13.046539694664173,84.67026470767594,0.3742846123201793,-3.7972828341988576,2.505974017049695,1.0,True,II_conserved_high_het,0.3071622192363761
RPLP0P6,3,-0.5358015025140593,0.11068199549942413,11.021100858539087,81.85299249438943,0.2507423243228164,-3.1301593504633507,2.058556345435232,1.0,True,II_conserved_high_het,0.30851015986908453
RPL7AP11,2,-0.8219561848489438,0.11344819710156535,1.1106473563194992,9.96242017683868,0.10560074534971896,,,1.0,True,II_conserved_high_het,0.31418271582879753
RPS3AP47,3,-0.6799273584483234,0.1140126968780791,0.8656132737786213,0.0,0.0,-2.531022219452332,1.171167502555685,1.0,True,II_conserved_high_het,0.31418271582879753
RPL35A,4,-0.2533542537772062,0.11853359156776025,10.43351740580668,71.24651367974546,0.06394773992395028,-1.2096317616465324,0.70292325409212,1.0,True,II_conserved_high_het,0.32479543452182896
DDX50,4,0.308767809747105,0.12198185780284244,17.779551363476685,83.12668335286179,0.1271227084601757,-0.9916996472249249,1.6092352667191347,0.75,True,II_conserved_high_het,0.33050950298535525
RPS21,4,-0.26744724036746054,0.1217259993587891,9.183846269874998,67.33394797950126,0.06877674354689894,-1.2669718473896254,0.7320773666547045,0.75,True,II_conserved_high_het,0.33050950298535525
RPL41,3,-0.1319669199843637,0.12440295356340772,2.5727719013116306,22.26283259000242,0.00600992099872078,-0.6297778385771653,0.36584399860843797,1.0,True,II_conserved_high_het,0.3333449308190759
RPL4P3,2,-1.4513187165833956,0.12409790211697308,0.8293969877173042,0.0,0.0,,,1.0,True,II_conserved_high_het,0.3333449308190759
EIF2S2,4,0.4509812470830289,0.1296478494158982,49.75112795070586,93.96998596097671,0.3057246818090051,-1.5473289222468036,2.449291416412861,0.75,True,II_conserved_high_het,0.3454901481687397
RPL36,4,-0.3694333382897581,0.13320176492061928,27.98492706761108,89.27994347545715,0.19814646502704839,-1.9880315933661208,1.2491649167866046,0.75,True,II_conserved_high_het,0.35302107096448276
RPL29P14,2,4.895740947543347,0.1363689784672865,7.26032611808415,86.22651401967768,18.679678263962643,,,1.0,True,II_conserved_high_het,0.35945083998170624
DDX49,4,0.4001584350042394,0.13755321926796385,19.76558645760727,84.82210479089845,0.20930539082837124,-1.2896015866780797,2.0899184566865583,0.75,True,II_conserved_high_het,0.36061249375655385
RPL17P36,2,-1.1815045938903446,0.14211270364820977,1.8942740089916297,47.20932688442864,0.6702631013901721,,,1.0,True,II_conserved_high_het,0.37056269499667605
RPS6KA5,4,-0.759006306428231,0.14334640165179505,36.964671865835314,91.88414275422593,0.9872282990885853,-4.325931586386376,2.8079189735299135,0.75,True,II_conserved_high_het,0.37178077433754325
RPL29P11,3,-0.3726184275973169,0.14436462999944463,0.30859545061964316,0.0,0.0,-1.4709373214496488,0.7257004662550152,1.0,True,II_conserved_high_het,0.3724300295198439
EIF2B1,4,0.12896739286334397,0.14755444713597476,4.397550919604192,31.78021005678271,0.010260812922346199,-0.3002629953530332,0.5581977810797212,0.75,True,II_conserved_high_het,0.3746801406332344
RPL14P1,3,-0.7817960799820097,0.15116261013040827,13.673564266066577,85.3732358214503,0.7197808427234003,-5.119615516458258,3.5560233564942387,1.0,True,II_conserved_high_het,0.3798645902240829
RPL3P2,3,-0.6669755153279416,0.15277119595005798,7.54764909995632,73.50168279535445,0.4725042727708187,-4.24130183977791,2.907350809122027,1.0,True,II_conserved_high_het,0.3819279898751449
RPS23P8,3,-0.4415879290457524,0.16644172600938212,3.5620342649122176,43.85230878599401,0.14106765970733842,-2.5621936786861466,1.6790178205946416,1.0,True,II_conserved_high_het,0.41185835262525683
EIF5B,4,0.5333413938033774,0.16735818817988102,100.92182514280577,97.02740215433585,0.5664263582083632,-2.1588502033375447,3.2255329909443,0.75,True,II_conserved_high_het,0.41202396582356493
RPL26P19,3,-0.3022509821612224,0.17277992202786918,2.125177448450515,5.890211593473419,0.012428647664250787,-1.369968717896697,0.7654667535742521,1.0,True,II_conserved_high_het,0.42322354638139675
RPL12P42,2,-1.229416230664935,0.17788360607962417,2.0998333129093854,52.37717232828979,1.0113489068531825,,,1.0,True,II_conserved_high_het,0.43353542185235033
RPSAP18,3,-0.8299130240412995,0.18067400430695668,0.15458273329740285,0.0,0.0,-3.4973320105781114,1.8375059624955123,1.0,True,II_conserved_high_het,0.43813446044436993
RPL29P24,2,-1.2471395247621928,0.18248190540366016,0.09182999230543495,0.0,0.0,,,1.0,True,II_conserved_high_het,0.44031703542674216
DDX39B,4,0.8227889738730279,0.1944808407117451,160.9512174993319,98.13608120111769,1.5678653128520819,-3.6440216827480176,5.289599630494073,0.75,True,II_conserved_high_het,0.460479290829905
RPL23AP97,2,-1.1076189531340883,0.1950376657696834,0.020889821973315053,0.0,0.0,,,1.0,True,II_conserved_high_het,0.460479290829905
RPL39L,4,-0.39573603769734866,0.1951279026452999,6.097001862953499,50.79548821809372,0.17258325831780993,-2.0367391037820104,1.2452670283873128,0.75,True,II_conserved_high_het,0.460479290829905
RPL7P16,2,-1.0573291226366879,0.1965551895774842,0.42366301890275787,0.0,0.0,,,1.0,True,II_conserved_high_het,0.460479290829905
RPL26P36,3,-0.7150754160890569,0.20250700627307172,2.9429959409703423,32.042040148360684,0.3820748324411531,-4.306942670646347,2.8767918384682334,1.0,True,II_conserved_high_het,0.4648114274723844
RPL7P23,3,-0.5649408729337647,0.20413367845694408,4.213645595980874,52.5351633296433,0.3175487353789582,-3.6540840917943425,2.524202345926813,1.0,True,II_conserved_high_het,0.4648114274723844
RPL12P4,3,-0.46474396247278194,0.2075340644682342,4.253047105808799,52.97489187767505,0.20904734469999267,-2.9920262633705685,2.062538338425005,1.0,True,II_conserved_high_het,0.47034589377146535
EIF1AX,4,0.5251896054350786,0.21054143371303646,78.01806046774432,96.15473650329936,0.6374163067924686,-2.3449434516772465,3.395322662547404,0.75,True,II_conserved_high_het,0.47325348572041115
RPL21P28,3,-0.5680597394458939,0.21129664111330204,5.346446688468424,62.591977129151324,0.39118537273803283,-3.894501587044765,2.7583821081529765,1.0,True,II_conserved_high_het,0.47325348572041115
RPS7P4,2,-0.9178701783001751,0.21174434309552415,0.3771812921161661,0.0,0.0,,,1.0,True,II_conserved_high_het,0.47325348572041115
RPL4P2,2,-1.2937855085068102,0.21936135861639172,0.009618373228932298,0.0,0.0,,,1.0,True,II_conserved_high_het,0.4845216516313913
EIF4BP7,3,-0.7948841979900255,0.22651755921272487,10.006461017617687,80.01291369167643,1.0176622292808764,-5.975360100009198,4.385591704029146,1.0,True,II_conserved_high_het,0.4935940794846648
RPL5P23,3,-0.5799748923452778,0.229146051714621,0.5618991550081566,0.0,0.0,-2.655070879458017,1.4951210947674616,1.0,True,II_conserved_high_het,0.4961421208999606
RPL21,4,-0.16892708764094977,0.2333421754616002,9.038615178384738,66.80907483289802,0.04481739249267367,-0.9797214593836283,0.6418672841017288,1.0,True,II_conserved_high_het,0.5029820226616715
RPL14P3,2,-1.1896390765070137,0.24026024419219827,0.09623495559170454,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5044425040398968
RPL41P5,3,-0.2756180836108307,0.2386728780774937,2.7645010238040904,27.654213806443057,0.05749409960575077,-1.71689620540641,1.1656600381847488,1.0,True,II_conserved_high_het,0.5044425040398968
RPS10,4,1.0338572795521621,0.23701416499099492,71.99508949627192,95.83304914128158,2.915532802656519,-5.0710932703466,7.138807829450924,0.75,True,II_conserved_high_het,0.5044425040398968
RPL22P16,2,-0.9170006930862871,0.24181487344213493,0.08436673327505509,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5055181621527389
DDX39B-AS1,2,1.8057515559689863,0.2444526041275179,3.610645789241726,72.30412346235684,3.4978212369446138,,,1.0,True,II_conserved_high_het,0.5071942884876061
RPS28P4,3,-0.40716612494058624,0.24470817217752538,0.3242147536343804,0.0,0.0,-1.9131368975189467,1.0988046476377742,1.0,True,II_conserved_high_het,0.5071942884876061
RPS27AP11,2,-1.0324274352247815,0.2505916549695153,0.0942135226403812,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5149870875432836
RPL15P20,2,-0.5610058989960328,0.25828346323145435,0.026910983421694498,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5250649942486082
RPL23AP18,2,-1.0765308446829147,0.2597251134542503,0.7017360489006564,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5250649942486082
RPL26P6,3,0.5622201973015452,0.25982597653539374,0.8939377487432819,0.0,0.0,-1.584596287018146,2.7090366816212366,1.0,True,II_conserved_high_het,0.5250649942486082
RPL5P1,2,-0.39107111180034143,0.25980209796906695,0.7150616999588306,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5250649942486082
RPL7AP50,3,-0.505963153069632,0.26691774617968456,0.16051384884195175,0.0,0.0,-2.466876514824505,1.4549502086852408,1.0,True,II_conserved_high_het,0.5371581199051743
RPL21P16,3,-0.4585477289148572,0.2733314610418828,6.868570692121996,70.88186043868009,0.32528439521420893,-3.502543705727559,2.5854482478978444,1.0,True,II_conserved_high_het,0.5455381012564327
RPL9P3,2,-0.7292767123137065,0.28233310316630655,0.11686142899256821,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5611948976871257
RPS26P13,2,1.005840562935395,0.28371329386631405,0.7725015035409932,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5616365205108667
RPL15P18,3,-0.8105051566409649,0.29449631001067644,2.8732131274953105,30.391519485243467,0.5986787172715645,-5.516842627318056,3.8958323140361255,1.0,True,II_conserved_high_het,0.580612643720236
RPL7P8,2,-0.9310687551180968,0.30106701470985964,0.07886775874388748,0.0,0.0,,,1.0,True,II_conserved_high_het,0.5911639762521536
RPL6P27,2,-1.0719183296733468,0.3031886570330258,15.542551586866093,93.5660499859944,2.034970931322231,,,1.0,True,II_conserved_high_het,0.592929430084748
RPL10AP6,3,-0.4757288679822635,0.3059126774247326,7.805430295241785,74.37681300902518,0.4738180614974401,-4.0490574165758275,3.0975996806113004,1.0,True,II_conserved_high_het,0.5958540102449611
EIF3J,4,0.34788760028960786,0.31037373138260393,56.99784806900278,94.73664339683819,0.43058764118651616,-2.0083972438919617,2.7041724444711774,0.75,True,II_conserved_high_het,0.5983067252850327
RPSAP58,2,-0.9430566835759786,0.3090692127455533,15.397502724376334,93.50544034379767,1.6075820943549703,,,1.0,True,II_conserved_high_het,0.5983067252850327
RPL7P44,2,-0.8986989720051819,0.3137523315591615,0.35417286189287434,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6014619794711199
RPL7P48,2,-1.0385879562892781,0.3197598186077263,0.012607425489256332,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6020426443936984
RPL32P11,2,-1.101939255299688,0.32345282398370767,0.3901489408519744,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6039934714990481
RPL37,4,-0.22238275848922318,0.3260590180999732,25.406648235521534,88.19206700470768,0.16529593887016325,-1.7034037260078594,1.2586382090294128,0.75,True,II_conserved_high_het,0.6039934714990481
RPL7L1,4,0.309930653835003,0.3300170514376243,75.50826910605937,96.02692521558642,0.3804794371184429,-1.8988720171828497,2.518733324852856,0.75,True,II_conserved_high_het,0.6039934714990481
RPL9P32,2,-0.3753182918668096,0.3274245854906742,0.03264676882502744,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6039934714990481
RPS4XP6,2,-0.5016609458832753,0.32380659613000273,0.8610294225930432,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6039934714990481
RPSAP17,2,-0.9062637703953685,0.32985606999292794,1.5279904768763568,34.55456593916201,0.803663037581164,,,1.0,True,II_conserved_high_het,0.6039934714990481
RPLP1P6,2,0.9961610470540824,0.3458870758765934,1.9598343435296712,48.97527929840258,1.1975702521981024,,,1.0,True,II_conserved_high_het,0.6236253970265718
RPL13AP7,2,-0.7707236052441508,0.3496458519568847,3.1824423550123866,68.5775926647976,0.9615897288801909,,,1.0,True,II_conserved_high_het,0.6280675488855151
RPL36AP54,2,1.721923037806479,0.3597194933093657,2.31787713148678,56.85707467338618,4.478524031379109,,,1.0,True,II_conserved_high_het,0.6321157762863854
RPS12P26,2,-1.0283026118191618,0.3584443955783724,0.3514564289246422,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6321157762863854
RPS7P11,3,-0.4447728833478373,0.3629261652847845,4.561555206152448,56.15530428520348,0.40679924219897523,-3.9024307072989854,3.0128849406033105,1.0,True,II_conserved_high_het,0.6331625545435988
RPS15AP36,2,-0.5271828431053446,0.3655389060043055,0.18325807521561488,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6331938227903955
RPS6KB1,4,0.23532278925435038,0.3738915870314312,35.035066868589816,91.43715063752424,0.2481442648252741,-1.5598148457234284,2.030460424232129,0.75,True,II_conserved_high_het,0.6362716481061198
RPS27AP16,2,-0.8113929153778023,0.3768156973271174,5.675717676355891,82.38108276305152,1.4278520647853703,,,1.0,True,II_conserved_high_het,0.6367791400824109
EIF4A1P7,2,-0.6995106113399094,0.3783612996330711,0.23482375067403527,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6371709386181926
RPL23AP2,2,-0.6453388653996188,0.39259636056111025,0.6077681741193994,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6520277034262948
RPS29,4,-0.1056007279480391,0.39451002039532557,6.732577149790526,55.4405403272157,0.02955463178083508,-0.7802201663345076,0.5690187104384294,0.75,True,II_conserved_high_het,0.6520277034262948
RPS20P10,2,0.5301430360027715,0.4009563660129559,0.13270335930053243,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6525632131418914
RPL21P120,2,-0.7323965759832893,0.4062459567111768,0.044253356604919046,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6584024935442807
RPL23AP65,3,-0.2810776465075698,0.40725927435728704,2.162935464654136,7.533071019305251,0.04004031708148648,-1.9754457072258482,1.4132904142107088,1.0,True,II_conserved_high_het,0.6584024935442807
RPS2P48,2,-0.7638452393736666,0.43871980482496664,0.8474069884908916,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6886055189000285
RPL23AP3,2,-0.6077827541620081,0.4420263106456256,0.039873594660458686,0.0,0.0,,,1.0,True,II_conserved_high_het,0.6915572924617045
RPL13AP3,2,-0.9053378878062973,0.4518479856580624,0.009102904600389478,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7046503956403867
RPL10P6,2,-0.6410628414746529,0.4547382923631841,1.970859872091921,49.26072552593126,0.9082303973521616,,,1.0,True,II_conserved_high_het,0.7061261752064191
RPL12P17,2,-0.49774020435982813,0.4565828785975127,0.3086801516458005,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7061261752064191
DDX10,4,0.3603247811574711,0.4615622301931397,77.9071009270311,96.14925986937976,0.8784576666587166,-3.004588005962914,3.7252375682778562,0.75,True,II_conserved_high_het,0.7084103849483315
EIF3G,4,-0.04429478325514226,0.4634120675726906,2.715128018812619,0.0,0.0,-0.23654530266329526,0.14795573615301072,0.75,True,II_conserved_high_het,0.7084469323210985
EIF3LP3,2,0.658021617755633,0.4662542644534561,0.1269208985111117,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7084469323210985
RPSAP61,2,-0.6758172372553577,0.46742890379948765,0.5679845220301425,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7084469323210985
RPL19P5,2,-0.6238216052256687,0.47173266875189457,0.15989331546773355,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7085344366671039
RPL24P8,3,-0.2520022944233196,0.47186932586283414,0.3348720326464267,0.0,0.0,-1.7591148497602878,1.2551102609136486,1.0,True,II_conserved_high_het,0.7085344366671039
RPL7AP31,2,-0.6040199845227284,0.46988893597221715,0.0219419330652998,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7085344366671039
RPL7L1P8,2,0.7407816707735748,0.48911183520848134,0.005680505502204612,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7188461820488286
RPS15AP11,2,-0.5984328177176053,0.5068759336657023,0.037511844561483876,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7382427262098067
RPL36AP16,2,-0.6431688383848925,0.5200759311264065,0.026428810710414148,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7529457510337526
RPS3AP20,2,-0.3790506774527216,0.5269290793579686,1.1085733914587435,9.793974155908117,0.1240474021986637,,,1.0,True,II_conserved_high_het,0.7560964600254876
RPS3AP25,2,-0.34382254886122915,0.5258670303018622,0.4562923909934395,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7560964600254876
RPL7P59,2,-0.5665225909493382,0.5287432419161062,0.0023749730509293374,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7564615702929542
RPL10P3,2,-0.3988681829493253,0.5736471184647023,0.0005055227803764533,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7849931986149186
RPL12P38,2,-0.4757375648295552,0.5694064074127663,0.21634748319878408,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7849931986149186
RPL7P26,2,-0.4091626723924703,0.5826753639203519,1.2686751926067,21.17761852461724,0.47158587199152757,,,1.0,True,II_conserved_high_het,0.7849931986149186
RPS4XP11,2,-0.3135952556693935,0.5761577868677907,0.10184093914344257,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7849931986149186
RPSAP56,2,-0.7325583684996518,0.5808032843112194,0.09839801396394984,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7849931986149186
RPL37AP1,2,-0.179627217952541,0.5894120000380467,0.20749136994166692,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7907782982124206
EIF4EBP3,2,0.1661099074695425,0.6112415632837258,0.08452353106884093,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7947779040016275
RPL10P12,2,-0.383037748602269,0.6029934451441501,0.18244297741100804,0.0,0.0,,,1.0,True,II_conserved_high_het,0.7947779040016275
RPL12P6,3,-0.2383264569486028,0.5994629540373152,0.7372204874635312,0.0,0.0,-2.1908945455746762,1.7142416316774707,1.0,True,II_conserved_high_het,0.7947779040016275
RPL7P32,2,-0.3232003745556044,0.6341198903700043,0.7713853235020102,0.0,0.0,,,1.0,True,II_conserved_high_het,0.8114726829273142
RPSAP5,2,-0.5237085773617047,0.6607307391274333,0.0003017811631960183,0.0,0.0,,,1.0,True,II_conserved_high_het,0.8301927680746247
RPL10P1,2,-0.5816039514843989,0.6648709605379304,0.11874132286883898,0.0,0.0,,,1.0,True,II_conserved_high_het,0.8310887006724129
RPL39P15,2,0.13533810665315232,0.6741377756640619,0.00406400150251208,0.0,0.0,,,1.0,True,II_conserved_high_het,0.8383508235822307
RPL29P12,2,-0.34136536348429947,0.7001209658821269,0.04702908244814404,0.0,0.0,,,1.0,True,II_conserved_high_het,0.853162483549828
RPL12P8,2,-0.25759566744670914,0.7466966540859702,0.08530450822953138,0.0,0.0,,,1.0,True,II_conserved_high_het,0.8854471325958326
RPL34P33,2,-0.37839306351649293,0.7503808772419227,0.06762309929243993,0.0,0.0,,,1.0,True,II_conserved_high_het,0.8876456718593475
RPSAP11,2,0.2934424204611865,0.8107297071182407,0.041710660148426115,0.0,0.0,,,1.0,True,II_conserved_high_het,0.9144276929124342
DDX43,2,0.2392244511929009,0.8225655862489288,0.06326155952573104,0.0,0.0,,,1.0,True,II_conserved_high_het,0.9234821975248392
RPL17P50,3,0.05916747336019408,0.8439686320765795,0.03945024705903409,0.0,0.0,-1.2342858096444898,1.352620756364878,1.0,True,II_conserved_high_het,0.9269253072364417
RPS18P9,2,-0.04126826927276084,0.8485666730164539,0.0020316128407518457,0.0,0.0,,,1.0,True,II_conserved_high_het,0.9269253072364417
RPS4XP1,2,0.12903387478860226,0.880306490567843,1.2269859512459965e-05,0.0,0.0,,,1.0,True,II_conserved_high_het,0.9454466232257922
EIF2B5,4,0.5169795464932119,1.0855395905399511e-14,3.5050512992112717,14.409241294839864,0.003034836106222508,0.2412045506089066,0.7927545423775171,1.0,True,I_conserved_low_het,2.6324335070593814e-12
DDX55,4,0.578179790645686,1.6768357052520885e-14,2.121768324043608,0.0,0.0,0.3383825004731393,0.8179770808182327,1.0,True,I_conserved_low_het,2.7108843901575435e-12
DHX36,4,0.42364561591400773,1.6956129086754557e-10,2.6864409899448662,0.0,0.0,0.2125443592882666,0.6347468725397489,1.0,True,I_conserved_low_het,2.0559306517689902e-08
RPL32P1,2,-2.7439062949668322,1.97120497903044e-06,0.7978519485326364,0.0,0.0,,,1.0,True,I_conserved_low_het,0.0001365763449756805
DHX58,3,-0.4791767446857303,1.0795211644174761e-05,0.5415530770017029,0.0,0.0,-0.9476881460406952,-0.010665343330765464,1.0,True,I_conserved_low_het,0.0006544597059280949
RPS19P3,3,-1.2615105067485606,4.2852726014623084e-05,1.3426769321212109,0.0,0.0,-2.5881132682387893,0.06509225474166835,1.0,True,I_conserved_low_het,0.00207835721170922
RPL10P16,3,-0.49525728604968855,0.0005715878666098421,0.9755395128668233,0.0,0.0,-1.1138566437121944,0.1233420716128174,1.0,True,I_conserved_low_het,0.012795541435202975
RPL7P21,2,1.0443022084066544,0.0007198930105773102,0.12522304268377105,0.0,0.0,,,1.0,True,I_conserved_low_het,0.013965924405199816
RPL22P2,3,-1.1837186004922868,0.0014488224393258945,1.3873767874450822,0.0,0.0,-2.782946194502365,0.41550899351779114,1.0,True,I_conserved_low_het,0.022180495326751874
RPL15P3,3,-0.4812028738134505,0.0017475965034995408,2.2005391930347167,9.113184335433596,0.009951511099258212,-1.2697276764065242,0.3073219287796233,1.0,True,I_conserved_low_het,0.022990965959681513
RPL23AP53,2,0.6059820961373216,0.0016909722202864067,0.2975923983569437,0.0,0.0,,,1.0,True,I_conserved_low_het,0.022990965959681513
RPL39P38,2,2.3143475283920334,0.0016311431062363416,0.2659993367869256,0.0,0.0,,,1.0,True,I_conserved_low_het,0.022990965959681513
RPS2P36,2,1.4247303334523886,0.0017539499804293112,0.3544257557826137,0.0,0.0,,,1.0,True,I_conserved_low_het,0.022990965959681513
RPS16,4,-0.3118119144943141,0.003111728347680363,4.426900057828939,32.23248863062714,0.014375206850796395,-0.8199934656491099,0.19636963666048168,1.0,True,I_conserved_low_het,0.035933053538689905
RPS7P3,2,2.4838101686565213,0.003698069822716693,0.46914851774862326,0.0,0.0,,,1.0,True,I_conserved_low_het,0.03985697475594658
RPS4XP16,2,-1.1303069195547533,0.004432134842668204,0.21153918350638906,0.0,0.0,,,1.0,True,I_conserved_low_het,0.04492877739162352
RPS18,4,-0.2763501776335215,0.0070396955520638065,4.726429928225177,36.52714531776565,0.014698795433984632,-0.7816874352732339,0.228987080006191,1.0,True,I_conserved_low_het,0.05886641970260252
RPL18AP3,3,-0.27681005570821193,0.008320963238500378,1.0331364961944967,0.0,0.0,-0.7281649012049772,0.17454478978855337,1.0,True,I_conserved_low_het,0.06558242565407373
RPSAP47,3,-0.9692814153279933,0.00983407877437741,0.01757903924329371,0.0,0.0,-2.5847392614577345,0.646176430801748,1.0,True,I_conserved_low_het,0.07226557887231885
