gene_symbol,k_studies,pooled_log2FoldChange,pooled_SE,tau2,Q,I2,z,p,n_up,n_down,direction_concordance,log2fc_GSE287860,padj_GSE287860,log2fc_GSE288000,padj_GSE288000,meta_FDR,is_translation_factor
RPL22P3,1,-0.8622468743574431,1.4415971613098124,0.0,,,-0.598119153879312,0.5497604307155768,0,1,1.0,-0.8622468743574431,,,,,True
EIF4BP5,1,-0.5340169277631049,0.8930763047297269,0.0,,,-0.5979521849756336,0.5498718380211746,0,1,1.0,-0.5340169277631049,0.666258296375952,,,,True
RPL7P56,1,1.00674046109031,1.6840836335120135,0.0,,,0.5977971883681561,0.5499752669610514,1,0,1.0,1.00674046109031,,,,,True
RPL5P1,1,-0.2347660369775268,0.3932010975068997,0.0,,,-0.597063534323953,0.5504649629180931,0,1,1.0,-0.2347660369775268,0.6666678551017062,,,,True
RPS8P10,1,0.9682555835163192,1.6240926765144863,0.0,,,0.5961824700757357,0.5510533350781137,1,0,1.0,,,0.9682555835163192,,,True
RPL12P35,1,0.667697593802735,1.1292765787151848,0.0,,,0.5912613494228283,0.5543453223633501,1,0,1.0,0.667697593802735,0.6699314011982309,,,,True
RPS26P47,1,0.7943967283609822,1.3621052427181222,0.0,,,0.583212444565399,0.5597502946940913,1,0,1.0,0.7943967283609822,,,,,True
RPS7P4,1,-0.5417124974508885,0.95675433594518,0.0,,,-0.5661981107362627,0.5712591141013503,0,1,1.0,-0.5417124974508885,0.6844855451794095,,,,True
RPS10P5,1,-0.6486925937290983,1.165344703152576,0.0,,,-0.5566529731282147,0.5777645531386153,0,1,1.0,-0.6486925937290983,0.6898592579768057,,,,True
RPL7P59,1,-0.5465475278793316,0.9883474708149896,0.0,,,-0.5529912748485605,0.5802693847634808,0,1,1.0,-0.5465475278793316,0.692039695802653,,,,True
RPL36AP16,1,-0.8339240230836885,1.5416317054466735,0.0,,,-0.540935957750082,0.58855172545235,0,1,1.0,-0.8339240230836885,,,,,True
RPL19P16,1,0.7476209115723342,1.4127741681440615,0.0,,,0.5291864251414446,0.596676132643897,1,0,1.0,0.7476209115723342,0.7065083387547184,,,,True
