gene,full_meta_log2FC,full_meta_p,removed_study,loo_meta_log2FC,loo_meta_p,loo_k,direction_preserved,full_meta_FDR,significance_preserved
RPS15AP10,-0.661711895196091,0.6800482954549845,GSE288000,0.652961941613062,0.2615896188798008,1,False,0.8405322206269742,False
RPS15AP11,-0.5984328177176053,0.5068759336657023,GSE278320,-0.6671219688248058,0.4911112587897458,1,True,0.7382427262098067,False
RPS15AP11,-0.5984328177176053,0.5068759336657023,GSE284044,-0.5984328177176053,0.5068759336657023,2,True,0.7382427262098067,False
RPS15AP11,-0.5984328177176053,0.5068759336657023,GSE287860,-0.1544620824467963,0.950000026541028,1,True,0.7382427262098067,False
RPS15AP11,-0.5984328177176053,0.5068759336657023,GSE288000,-0.5984328177176053,0.5068759336657023,2,True,0.7382427262098067,False
RPS15AP12,0.02919393452538362,0.963040798262316,GSE278320,0.1001924016479296,0.8824483582838416,1,True,0.9730724732442152,False
RPS15AP12,0.02919393452538362,0.963040798262316,GSE284044,0.02919393452538362,0.963040798262316,2,True,0.9730724732442152,False
RPS15AP12,0.02919393452538362,0.963040798262316,GSE287860,-0.4238793906038546,0.8044147725715431,1,False,0.9730724732442152,False
RPS15AP12,0.02919393452538362,0.963040798262316,GSE288000,0.02919393452538362,0.963040798262316,2,True,0.9730724732442152,False
RPS15AP24,0.29249908937087044,0.7123488314886146,GSE278320,0.6078465865178981,0.5125284237872534,1,True,0.8630723553034003,False
RPS15AP24,0.29249908937087044,0.7123488314886146,GSE284044,0.29249908937087044,0.7123488314886146,2,True,0.8630723553034003,False
RPS15AP24,0.29249908937087044,0.7123488314886146,GSE287860,-0.5625973223964789,0.7127962494621825,1,False,0.8630723553034003,False
RPS15AP24,0.29249908937087044,0.7123488314886146,GSE288000,0.29249908937087044,0.7123488314886146,2,True,0.8630723553034003,False
RPS15AP36,-0.5271828431053446,0.3655389060043055,GSE278320,-0.5271828431053446,0.3655389060043055,2,True,0.6331938227903955,False
RPS15AP36,-0.5271828431053446,0.3655389060043055,GSE284044,-0.5271828431053446,0.3655389060043055,2,True,0.6331938227903955,False
RPS15AP36,-0.5271828431053446,0.3655389060043055,GSE287860,-1.139436892614346,0.4606226722316542,1,True,0.6331938227903955,False
RPS15AP36,-0.5271828431053446,0.3655389060043055,GSE288000,-0.42558370486625613,0.4987239512942917,1,True,0.6331938227903955,False
RPS15AP38,0.2658381201709287,0.7956903243308221,GSE278320,0.3296859140475269,0.7597481950153891,1,True,0.9101646398595489,False
RPS15AP38,0.2658381201709287,0.7956903243308221,GSE284044,0.2658381201709287,0.7956903243308221,2,True,0.9101646398595489,False
RPS15AP38,0.2658381201709287,0.7956903243308221,GSE287860,-0.3564474928836438,0.9156556866172809,1,False,0.9101646398595489,False
RPS15AP38,0.2658381201709287,0.7956903243308221,GSE288000,0.2658381201709287,0.7956903243308221,2,True,0.9101646398595489,False
RPS15P4,-1.0099714845294447,0.058895655744857084,GSE278320,-0.4190897830216624,0.0075933884042746055,2,True,0.21003230173717416,True
RPS15P4,-1.0099714845294447,0.058895655744857084,GSE284044,-1.0099714845294447,0.058895655744857084,3,True,0.21003230173717416,False
RPS15P4,-1.0099714845294447,0.058895655744857084,GSE287860,-1.5360062537844528,0.2249426782145928,2,True,0.21003230173717416,False
RPS15P4,-1.0099714845294447,0.058895655744857084,GSE288000,-1.5640656204537426,0.19646043603135155,2,True,0.21003230173717416,False
RPS16,-0.3118119144943141,0.003111728347680363,GSE278320,-0.2663509177053388,0.002629848590490106,3,True,0.035933053538689905,True
RPS16,-0.3118119144943141,0.003111728347680363,GSE284044,-0.3436609837137534,0.010191529175225695,3,True,0.035933053538689905,True
RPS16,-0.3118119144943141,0.003111728347680363,GSE287860,-0.4444421196274363,0.0002548658654641176,3,True,0.035933053538689905,True
RPS16,-0.3118119144943141,0.003111728347680363,GSE288000,-0.2493346550746319,0.055094194613434774,3,True,0.035933053538689905,False
RPS17,0.8940213930598903,0.06995785083169104,GSE278320,0.33602103573256503,0.3253751078915039,3,True,0.23894054685471938,False
RPS17,0.8940213930598903,0.06995785083169104,GSE284044,1.3395083325089696,0.010906321660363675,3,True,0.23894054685471938,True
RPS17,0.8940213930598903,0.06995785083169104,GSE287860,0.9847902664820081,0.23803510118350535,3,True,0.23894054685471938,False
RPS17,0.8940213930598903,0.06995785083169104,GSE288000,0.9447104348082365,0.18944972401600157,3,True,0.23894054685471938,False
RPS18,-0.2763501776335215,0.0070396955520638065,GSE278320,-0.21239306663638705,0.0012079471362075747,3,True,0.05886641970260252,True
RPS18,-0.2763501776335215,0.0070396955520638065,GSE284044,-0.2612482968135978,0.026891041013010222,3,True,0.05886641970260252,True
RPS18,-0.2763501776335215,0.0070396955520638065,GSE287860,-0.43916615863122416,0.02641887581664488,3,True,0.05886641970260252,True
RPS18,-0.2763501776335215,0.0070396955520638065,GSE288000,-0.4230646418760121,0.06320953343238164,3,True,0.05886641970260252,False
RPS18P12,-0.026880424123845906,0.9337487939505345,GSE278320,0.06169659728820244,0.8613360100454088,2,False,0.9616302130951409,False
RPS18P12,-0.026880424123845906,0.9337487939505345,GSE284044,-0.026880424123845906,0.9337487939505345,3,True,0.9616302130951409,False
RPS18P12,-0.026880424123845906,0.9337487939505345,GSE287860,-0.05134056630061361,0.9132071353763636,2,True,0.9616302130951409,False
RPS18P12,-0.026880424123845906,0.9337487939505345,GSE288000,-0.11767904349323621,0.7623135244084991,2,True,0.9616302130951409,False
RPS18P9,-0.04126826927276084,0.8485666730164539,GSE278320,-0.0517694847684574,0.8705926483800209,1,True,0.9269253072364417,False
RPS18P9,-0.04126826927276084,0.8485666730164539,GSE284044,-0.04126826927276084,0.8485666730164539,2,True,0.9269253072364417,False
RPS18P9,-0.04126826927276084,0.8485666730164539,GSE287860,-0.0322316573167688,0.9129361978344974,1,True,0.9269253072364417,False
RPS18P9,-0.04126826927276084,0.8485666730164539,GSE288000,-0.04126826927276084,0.8485666730164539,2,True,0.9269253072364417,False
RPS19,-0.40929880447503736,0.02575305534728093,GSE278320,-0.23335708791372028,0.07584111220872206,3,True,0.123665661816151,False
RPS19,-0.40929880447503736,0.02575305534728093,GSE284044,-0.39785164693946806,0.0635256864559978,3,True,0.123665661816151,False
RPS19,-0.40929880447503736,0.02575305534728093,GSE287860,-0.6115977279586396,0.012223141297039953,3,True,0.123665661816151,True
RPS19,-0.40929880447503736,0.02575305534728093,GSE288000,-0.535077838139333,0.11778812600349636,3,True,0.123665661816151,False
RPS19BP1,0.16556750215575974,0.6094336171644674,GSE278320,0.6850271508622162,5.026631141118269e-12,3,True,0.7947779040016275,True
RPS19BP1,0.16556750215575974,0.6094336171644674,GSE284044,0.21110378382893563,0.5650580435494792,3,True,0.7947779040016275,False
RPS19BP1,0.16556750215575974,0.6094336171644674,GSE287860,-0.08616076142007155,0.8850071526947472,3,False,0.7947779040016275,False
RPS19BP1,0.16556750215575974,0.6094336171644674,GSE288000,-0.07411038979341619,0.9043227727064053,3,False,0.7947779040016275,False
RPS19P1,0.287158957236396,0.7559124144221507,GSE278320,0.5078847542393167,0.6417335559981697,1,True,0.8876937554352133,False
RPS19P1,0.287158957236396,0.7559124144221507,GSE284044,0.287158957236396,0.7559124144221507,2,True,0.8876937554352133,False
RPS19P1,0.287158957236396,0.7559124144221507,GSE287860,-0.2698306326442791,0.876339714840747,1,False,0.8876937554352133,False
RPS19P1,0.287158957236396,0.7559124144221507,GSE288000,0.287158957236396,0.7559124144221507,2,True,0.8876937554352133,False
RPS19P3,-1.2615105067485606,4.2852726014623084e-05,GSE278320,-1.290012623695759,0.0005393882276729445,2,True,0.00207835721170922,True
RPS19P3,-1.2615105067485606,4.2852726014623084e-05,GSE284044,-1.2615105067485606,4.2852726014623084e-05,3,True,0.00207835721170922,True
RPS19P3,-1.2615105067485606,4.2852726014623084e-05,GSE287860,-1.7703007322080422,0.0010268342865792275,2,True,0.00207835721170922,True
RPS19P3,-1.2615105067485606,4.2852726014623084e-05,GSE288000,-1.0358322604461496,0.004867803186319867,2,True,0.00207835721170922,True
RPS2,-0.3953422638598963,0.01383052355807359,GSE278320,-0.26050149704922476,8.105905247748285e-05,3,True,0.08711433669695702,True
RPS2,-0.3953422638598963,0.01383052355807359,GSE284044,-0.5076297936317267,0.032508471369492004,3,True,0.08711433669695702,True
RPS2,-0.3953422638598963,0.01383052355807359,GSE287860,-0.5911179862036251,0.04879771324096723,3,True,0.08711433669695702,True
RPS2,-0.3953422638598963,0.01383052355807359,GSE288000,-0.5533636292066835,0.032821284685428484,3,True,0.08711433669695702,True
RPS20,-0.11501444723029679,0.07269121262447005,GSE278320,-0.11560001929069003,0.14123933216669554,3,True,0.24313957326115843,False
RPS20,-0.11501444723029679,0.07269121262447005,GSE284044,-0.08852910126556666,0.15059334134031835,3,True,0.24313957326115843,False
RPS20,-0.11501444723029679,0.07269121262447005,GSE287860,-0.2128250067115426,0.17223503579011834,3,True,0.24313957326115843,False
RPS20,-0.11501444723029679,0.07269121262447005,GSE288000,-0.20177306411400223,0.11257345418784659,3,True,0.24313957326115843,False
RPS20P10,0.5301430360027715,0.4009563660129559,GSE278320,0.4204304418783625,0.5477293811042246,1,True,0.6525632131418914,False
RPS20P10,0.5301430360027715,0.4009563660129559,GSE284044,0.5301430360027715,0.4009563660129559,2,True,0.6525632131418914,False
RPS20P10,0.5301430360027715,0.4009563660129559,GSE287860,1.0120258844905636,0.48989405099749483,1,True,0.6525632131418914,False
RPS20P10,0.5301430360027715,0.4009563660129559,GSE288000,0.5301430360027715,0.4009563660129559,2,True,0.6525632131418914,False
RPS20P14,-0.017348829100413406,0.9537160859885879,GSE278320,-0.06343499981672555,0.8490265854904945,2,True,0.9699062624350204,False
RPS20P14,-0.017348829100413406,0.9537160859885879,GSE284044,-0.017348829100413406,0.9537160859885879,3,True,0.9699062624350204,False
RPS20P14,-0.017348829100413406,0.9537160859885879,GSE287860,-0.035331725217270966,0.9493949931155543,2,True,0.9699062624350204,False
RPS20P14,-0.017348829100413406,0.9537160859885879,GSE288000,0.02924248906973685,0.9257623261475598,2,False,0.9699062624350204,False
RPS20P22,-0.16486287166431496,0.8155691685186959,GSE278320,-0.8611865468041922,0.39909362687661964,1,True,0.9177518485651218,False
RPS20P22,-0.16486287166431496,0.8155691685186959,GSE284044,-0.16486287166431496,0.8155691685186959,2,True,0.9177518485651218,False
RPS20P22,-0.16486287166431496,0.8155691685186959,GSE287860,0.4752847573563611,0.6274131268842646,1,False,0.9177518485651218,False
RPS20P22,-0.16486287166431496,0.8155691685186959,GSE288000,-0.16486287166431496,0.8155691685186959,2,True,0.9177518485651218,False
RPS20P33,-0.4273284911515227,0.4646014477938588,GSE278320,-0.8596855554601054,0.21458360526932696,2,True,0.7084469323210985,False
RPS20P33,-0.4273284911515227,0.4646014477938588,GSE284044,-0.4273284911515227,0.4646014477938588,3,True,0.7084469323210985,False
RPS20P33,-0.4273284911515227,0.4646014477938588,GSE287860,0.06693905400662589,0.930380458788082,2,False,0.7084469323210985,False
RPS20P33,-0.4273284911515227,0.4646014477938588,GSE288000,-0.3423378143936655,0.6942187193958156,2,True,0.7084469323210985,False
RPS21,-0.26744724036746054,0.1217259993587891,GSE278320,-0.10722499962446624,0.34420406181412966,3,True,0.33050950298535525,False
RPS21,-0.26744724036746054,0.1217259993587891,GSE284044,-0.1880209707934134,0.3015126637642568,3,True,0.33050950298535525,False
RPS21,-0.26744724036746054,0.1217259993587891,GSE287860,-0.5063953736282155,0.16213037077902448,3,True,0.33050950298535525,False
RPS21,-0.26744724036746054,0.1217259993587891,GSE288000,-0.5276068345670645,0.0994748991950017,3,True,0.33050950298535525,False
RPS23,-0.5123444838119572,0.011645910709977614,GSE278320,-0.28818481746696206,0.004337563111933151,3,True,0.0806895242048449,True
RPS23,-0.5123444838119572,0.011645910709977614,GSE284044,-0.540534435963347,0.01606016839039437,3,True,0.0806895242048449,True
RPS23,-0.5123444838119572,0.011645910709977614,GSE287860,-0.8167494544590044,0.05813404888245016,3,True,0.0806895242048449,False
RPS23,-0.5123444838119572,0.011645910709977614,GSE288000,-0.7230883147447908,0.16023072919310355,3,True,0.0806895242048449,False
RPS23P8,-0.4415879290457524,0.16644172600938212,GSE278320,-0.28553090083069327,0.12520533033862583,2,True,0.41185835262525683,False
RPS23P8,-0.4415879290457524,0.16644172600938212,GSE284044,-0.4415879290457524,0.16644172600938212,3,True,0.41185835262525683,False
RPS23P8,-0.4415879290457524,0.16644172600938212,GSE287860,-0.7324847808413971,0.3589812100584512,2,True,0.41185835262525683,False
RPS23P8,-0.4415879290457524,0.16644172600938212,GSE288000,-0.7978161713464605,0.2010805390373681,2,True,0.41185835262525683,False
RPS24,-0.2994465519453871,0.0568086533976591,GSE278320,-0.14976260114876247,0.019512091850811927,3,True,0.2040903473915901,True
RPS24,-0.2994465519453871,0.0568086533976591,GSE284044,-0.3883987562823481,0.06377050542652407,3,True,0.2040903473915901,False
RPS24,-0.2994465519453871,0.0568086533976591,GSE287860,-0.4332101492329582,0.132684627217854,3,True,0.2040903473915901,False
RPS24,-0.2994465519453871,0.0568086533976591,GSE288000,-0.42698174428566316,0.10157770417888287,3,True,0.2040903473915901,False
RPS24P17,-0.13746655389188828,0.908721645814792,GSE278320,0.0685452029561223,0.9623075527371844,1,False,0.9512518959124221,False
RPS24P17,-0.13746655389188828,0.908721645814792,GSE284044,-0.13746655389188828,0.908721645814792,2,True,0.9512518959124221,False
RPS24P17,-0.13746655389188828,0.908721645814792,GSE287860,-0.5820260960921153,0.7847277002820121,1,True,0.9512518959124221,False
RPS24P17,-0.13746655389188828,0.908721645814792,GSE288000,-0.13746655389188828,0.908721645814792,2,True,0.9512518959124221,False
RPS24P19,-0.5803454484502282,0.31678055738729305,GSE278320,-0.3352453545829294,0.5601566828610933,2,True,0.6020426443936984,False
RPS24P19,-0.5803454484502282,0.31678055738729305,GSE284044,-0.5803454484502282,0.31678055738729305,3,True,0.6020426443936984,False
RPS24P19,-0.5803454484502282,0.31678055738729305,GSE287860,-0.604116267319279,0.5886827345506831,2,True,0.6020426443936984,False
RPS24P19,-0.5803454484502282,0.31678055738729305,GSE288000,-1.2521652975882627,0.09158692917112611,2,True,0.6020426443936984,False
RPS24P8,-0.6174872552206644,0.31951416062448845,GSE278320,0.018154695334738243,0.9581658660777693,2,False,0.6020426443936984,False
RPS24P8,-0.6174872552206644,0.31951416062448845,GSE284044,-0.6174872552206644,0.31951416062448845,3,True,0.6020426443936984,False
RPS24P8,-0.6174872552206644,0.31951416062448845,GSE287860,-1.0411468323300788,0.2298320919818655,2,True,0.6020426443936984,False
RPS24P8,-0.6174872552206644,0.31951416062448845,GSE288000,-0.8548244952496673,0.39100625946067524,2,True,0.6020426443936984,False
RPS25,-0.46006578118324937,0.019449425023873434,GSE278320,-0.23072257774511318,0.00021630960143468862,3,True,0.10842495559285764,True
RPS25,-0.46006578118324937,0.019449425023873434,GSE284044,-0.5160714537673695,0.020287386659221494,3,True,0.10842495559285764,True
RPS25,-0.46006578118324937,0.019449425023873434,GSE287860,-0.7433870618132432,0.13712207083693284,3,True,0.10842495559285764,False
RPS25,-0.46006578118324937,0.019449425023873434,GSE288000,-0.7201734885689077,0.1605362266686542,3,True,0.10842495559285764,False
RPS26,-0.009366954049848688,0.9824778088244743,GSE278320,0.5731372169629451,0.1005973304220717,3,False,0.9865460399169153,False
RPS26,-0.009366954049848688,0.9824778088244743,GSE284044,0.05459288995385065,0.9158194748152056,3,False,0.9865460399169153,False
RPS26,-0.009366954049848688,0.9824778088244743,GSE287860,-0.2944750645828061,0.7276142207996789,3,True,0.9865460399169153,False
RPS26,-0.009366954049848688,0.9824778088244743,GSE288000,-0.5070575652914325,0.39420116326432264,3,True,0.9865460399169153,False
RPS26P13,1.005840562935395,0.28371329386631405,GSE278320,2.2211051895724356,0.18377264835200358,1,True,0.5616365205108667,False
RPS26P13,1.005840562935395,0.28371329386631405,GSE284044,1.005840562935395,0.28371329386631405,2,True,0.5616365205108667,False
RPS26P13,1.005840562935395,0.28371329386631405,GSE287860,1.005840562935395,0.28371329386631405,2,True,0.5616365205108667,False
RPS26P13,1.005840562935395,0.28371329386631405,GSE288000,0.44623111051838676,0.6939244761621775,1,True,0.5616365205108667,False
RPS26P3,0.31724305865221053,0.73017137625376,GSE278320,0.9537859164904714,0.4222916289547093,2,True,0.8787422270051455,False
RPS26P3,0.31724305865221053,0.73017137625376,GSE284044,0.31724305865221053,0.73017137625376,3,True,0.8787422270051455,False
RPS26P3,0.31724305865221053,0.73017137625376,GSE287860,0.004261863395814672,0.9968213274901243,2,True,0.8787422270051455,False
RPS26P3,0.31724305865221053,0.73017137625376,GSE288000,0.0908575132834864,0.9359524327023979,2,True,0.8787422270051455,False
RPS26P47,-0.22134054618588367,0.8271022626873871,GSE278320,0.7943967283609822,0.5597502946940913,1,False,0.9264309408854104,False
RPS26P47,-0.22134054618588367,0.8271022626873871,GSE284044,-0.22134054618588367,0.8271022626873871,2,True,0.9264309408854104,False
