gene_symbol,n_contexts,mean_log2fc,direction_consistency,n_positive_contexts,n_negative_contexts,pooled_log2fc_meta,meta_FDR,meta_k_studies,log2fc_GSE185520_D9muD10mu_18hr,log2fc_GSE185520_WT_18hr,log2fc_GSE185520_WT_6hr,log2fc_GSE278320_VacV,log2fc_GSE284044_6hpi,log2fc_GSE287860_M003,log2fc_GSE288000_NTC,meta_sig,evidence_score
RPL10AP6,3,-0.5602388737330712,1.0,0,3,-0.4757288679822635,0.5588340070917115,3,,,,-1.6354174341328669,,-0.0229294952275971,-0.0223696918387497,False,4.737864433991132
EIF2S2P3,2,-1.4064708691337366,1.0,0,2,-1.4709839663221178,0.1684103653476231,2,,,,-1.2420349445160876,,-1.5709067937513856,,False,4.735491983161059
RPL12P4,3,-0.8287199037220709,1.0,0,3,-0.4647439624727819,0.4438458094336183,3,,,,-1.971105066822919,,-0.0886616455697627,-0.4263929987735311,False,4.732371981236391
RPL13P12,3,-0.7002488162788363,1.0,0,3,-0.4625093951948996,0.0639635926205302,3,,,,-1.3095519360093832,,-0.234746314667338,-0.5564481981597875,False,4.73125469759745
RPL21P16,3,-1.1448190385435555,1.0,0,3,-0.4585477289148572,0.5238376981949493,3,,,,-3.150015600908279,,-0.1101981234548669,-0.1742433912675208,False,4.729273864457428
RPS2P5,3,-0.8306963831011728,1.0,0,3,-0.4567706895690567,0.1813648344069493,3,,,,-2.03749904940871,,-0.2813372154112353,-0.1732528844835733,False,4.728385344784528
RPL4P3,2,-1.463594185080909,1.0,0,2,-1.4513187165833956,0.3192601668839814,2,,,,-2.323179312166858,,-0.6040090579949604,,False,4.725659358291698
RPS7P11,3,-0.578900976695843,1.0,0,3,-0.4447728833478373,0.6143340297715993,3,,,,-1.6953075248621403,,-0.0188430782317871,-0.0225523269936014,False,4.722386441673919
RPS23P8,3,-0.6707569585801664,1.0,0,3,-0.4415879290457524,0.3869194819610685,3,,,,-1.643006265329116,,-0.3370676117469153,-0.0321969986644681,False,4.720793964522876
RPL23AP42,3,-0.6277813481489923,1.0,0,3,-0.4269954940609046,0.2049336799089895,3,,,,-1.2306872203359491,,-0.1871885287483434,-0.4654682953626846,False,4.713497747030452
DDX19B,6,-0.306934099729996,0.5,3,3,0.4124256087407487,0.2937345594208627,3,-0.9056233895561004,-3.1137390942507053,-0.1440014975701354,1.931682750587991,,0.2062386891067745,0.183837943302199,False,4.706212804370375
RPS28P4,3,-0.45299658271182236,1.0,0,3,-0.4071661249405862,0.4901512706093152,3,,,,-0.9232782555762474,,-0.3950828471652101,-0.0406286453940097,False,4.703583062470293
RPL17-C18ORF32,4,-0.7540823315360503,0.75,1,3,0.8933768009424413,,1,-0.9458459362561508,-2.5330781756192926,-0.430782015211199,,,0.8933768009424413,,False,4.696688400471221
RPL29P11,3,-0.42383455721943547,1.0,0,3,-0.3726184275973169,0.3526320132722269,3,,,,-0.6998521603833007,,-0.3344116024186218,-0.2372399088563839,False,4.686309213798658
RPL10P9,3,-0.7907658921782067,1.0,0,3,-0.3545608383489463,0.1159349299401002,3,,,,-1.6306179694031326,,-0.2639507026684985,-0.4777290044629887,False,4.6772804191744735
RPL29P33,2,-1.289407784621336,1.0,0,2,-1.351688249605784,0.2480316957539495,2,,,,-0.6670015182865531,,-1.911814050956119,,False,4.675844124802892
RPL13AP25,3,-0.5504857852798368,1.0,0,3,-0.3301588439830732,0.0658577688029844,3,,,,-1.176939113340219,,-0.3207174296130536,-0.1538008128862379,False,4.665079421991536
RPS2P55,3,-0.4637488151101346,1.0,0,3,-0.3219028521138748,0.1545886280532631,3,,,,-0.7755374739282896,,-0.3235050645527912,-0.2922039068493229,False,4.660951426056937
RPS2P46,3,-0.7611415348471599,1.0,0,3,-0.3148660502149815,0.2693126702944038,3,,,,-1.8451430425161743,,-0.2514623922512779,-0.1868191697740275,False,4.6574330251074905
RPL34-DT,2,-1.416511625844459,1.0,0,2,-1.3101258458236609,0.1484551767160033,2,,,,,,-1.7272689637597824,-1.1057542879291355,False,4.6550629229118305
RPL23AP7,5,-1.4875339810339676,0.6,2,3,0.7061420531231637,0.2026872355929592,2,-2.3593752209988152,-4.464634814084527,-1.8132599446513358,0.2048926651115801,,0.994707409453258,,False,4.653071026561582
RPL26P19,3,-0.5651124632493318,1.0,0,3,-0.3022509821612224,0.3965900396507161,3,,,,-0.8973264904789207,,-0.1025405933187012,-0.6954703059503736,False,4.651125491080611
RPL4P2,2,-1.2719939946798036,1.0,0,2,-1.2937855085068102,0.4586229829759823,2,,,,-1.377575331598195,,-1.1664126577614122,,False,4.646892754253405
RPL23AP65,3,-0.5774860350928731,1.0,0,3,-0.2810776465075698,0.6529731026755279,3,,,,-1.2517223084502354,,-0.0199255788616265,-0.4608102179667574,False,4.6405388232537845
RPL41P5,3,-0.645493032666749,1.0,0,3,-0.2756180836108307,0.4830894197854469,3,,,,-1.193148050037803,,-0.0783733189873099,-0.6649577289751338,False,4.637809041805415
EIF3CL,6,-0.39843043522998633,0.5,3,3,-0.270014719998066,0.7873957827792895,3,0.4932946590903954,-1.5233694289090038,0.09459741553477174,-1.7257405941479642,,0.289697961557217,-0.0190626245053342,False,4.635007359999033
RPS3AP26,3,-0.6178880388114082,1.0,0,3,-0.2686062309525671,0.1366371705185384,3,,,,-1.2937336261753571,,-0.231335034086259,-0.3285954561726085,False,4.634303115476284
RPL24P8,3,-0.2969156143043326,1.0,0,3,-0.2520022944233196,0.7032677864739624,3,,,,-0.6017704996610856,,-0.1318591993971964,-0.1571171438547159,False,4.62600114721166
RPL29P24,2,-1.2536844056166139,1.0,0,2,-1.2471395247621928,0.4103232791202653,2,,,,,,-0.9701254678061284,-1.5372433434270991,False,4.623569762381097
RPL12P6,3,-0.495175523291061,1.0,0,3,-0.2383264569486028,0.7904258166429008,3,,,,-1.032429884430392,,-0.0244473037204883,-0.4286493817223026,False,4.619163228474301
RPL12P42,2,-1.5938133719364027,1.0,0,2,-1.229416230664935,0.4043589995998477,2,,,,-2.576385594837986,,-0.6112411490348194,,False,4.614708115332467
RPL32P3,5,0.6814637237422243,0.6,2,3,0.6236787363429676,0.7238618899388981,2,2.39961787516763,-0.1476424026439013,-0.106285441359386,1.5556581007814874,,-0.2940295132347088,,False,4.611839368171483
RPS3AP6,3,-0.4151706934973241,1.0,0,3,-0.2227469947479985,0.1708322750364659,3,,,,-0.5354470751686652,,-0.1652929642737692,-0.544772041049538,False,4.611373497373999
RPL14P3,2,-0.9971700230342904,1.0,0,2,-1.1896390765070135,0.4850828102399864,2,,,,-0.6286545349830194,,-1.3656855110855612,,False,4.594819538253507
RPL17P36,2,-1.430682831182046,1.0,0,2,-1.1815045938903446,0.3488426360681105,2,,,,-2.273229088797292,,-0.5881365735668003,,False,4.590752296945173
RPL13P5,5,0.3272806366715895,0.6,3,2,-0.5626843945069545,0.8190721159373135,2,3.475087036887126,-0.995515684259843,1.1856984027889352,-2.323029045710853,,0.2941624736525824,,False,4.581342197253477
RPL23AP97,2,-1.1946170920284436,1.0,0,2,-1.1076189531340883,0.4276081915115864,2,,,,-1.3457170699392011,,-1.0435171141176862,,False,4.553809476567044
RPL32P11,2,-1.0777966777047894,1.0,0,2,-1.101939255299688,0.5774556459326267,2,,,,,,-1.7752990002024445,-0.3802943552071343,False,4.550969627649844
RPSAP19,2,-1.3054501261807872,1.0,0,2,-1.0815450339817572,0.1863767829482862,2,,,,-1.9147869726586395,,-0.6961132797029349,,False,4.540772516990879
RPL23AP18,2,-1.0460132451654376,1.0,0,2,-1.0765308446829147,0.5081973327741345,2,,,,-0.2452774079999134,,-1.8467490823309616,,False,4.538265422341457
RPL6P27,2,-1.1319168702273739,1.0,0,2,-1.0719183296733468,0.5571504761731906,2,,,,-2.1747263231696237,,-0.089107417285124,,False,4.535959164836673
RPL17P50,3,0.09801358724078284,1.0,3,0,0.059167473360194,0.9281419888759024,3,,,,0.1980918094501386,,0.0100141866828795,0.0859347655893304,False,4.529583736680097
RPL7P16,2,-1.3931681690022375,1.0,0,2,-1.057329122636688,0.4293353679447052,2,,,,-2.0230698140342436,,-0.7632665239702313,,False,4.528664561318344
RPL7P48,2,-0.9821376286552836,1.0,0,2,-1.038587956289278,0.5726276523789624,2,,,,-0.8520446493110978,,-1.1122306079994695,,False,4.519293978144639
RPS27AP11,2,-0.9443332206519051,1.0,0,2,-1.0324274352247815,0.4969608699066554,2,,,,-0.6547847091235572,,-1.2338817321802529,,False,4.51621371761239
RPS12P26,2,-1.004079316831837,1.0,0,2,-1.0283026118191618,0.6102732809069698,2,,,,,,-1.6683503229851615,-0.3398083106785122,False,4.514151305909581
RPS26P13,2,1.333668150045411,1.0,2,0,1.005840562935395,0.5347474423827786,2,,,,0.4462311105183867,,,2.2211051895724356,False,4.502920281467698
DDX18P3,1,3.8156355256800696,1.0,1,0,3.81563552568007,,1,,,,3.8156355256800696,,,,False,4.5
DDX18P4,1,6.099145298435437,1.0,1,0,6.099145298435437,,1,,,,6.099145298435437,,,,False,4.5
DDX39BP2,1,-2.6682320211010313,1.0,0,1,-2.6682320211010313,,1,,,,,,-2.6682320211010313,,False,4.5
DHX33-DT,1,-2.795268303734772,1.0,0,1,-2.795268303734772,,1,,,,,,,-2.795268303734772,False,4.5
EIF4A2P1,1,2.7902446934356355,1.0,1,0,2.7902446934356355,,1,,,,,,,2.7902446934356355,False,4.5
EIF4EBP2P2,1,7.369811563782932,1.0,1,0,7.369811563782932,,1,,,,7.369811563782932,,,,False,4.5
RPL12P25,1,2.5783138384570026,1.0,1,0,2.578313838457002,,1,,,,2.5783138384570026,,,,False,4.5
RPL13AP19,1,2.546056260811388,1.0,1,0,2.546056260811388,,1,,,,,,2.546056260811388,,False,4.5
RPL18P11,1,-4.164797000758837,1.0,0,1,-4.164797000758837,,1,,,,,,-4.164797000758837,,False,4.5
RPL21P121,1,7.571864946394183,1.0,1,0,7.571864946394183,,1,,,,7.571864946394183,,,,False,4.5
RPL21P132,1,2.87036301616516,1.0,1,0,2.8703630161651597,,1,,,,,,2.87036301616516,,False,4.5
RPL21P44,4,-0.6067495784609382,0.5,2,2,-2.4334432640534893,,1,-0.34628665073171416,0.23080712274881487,0.12192447819263542,,,-2.4334432640534893,,False,4.5
RPL23AP20,1,3.36456806687768,1.0,1,0,3.36456806687768,,1,,,,3.36456806687768,,,,False,4.5
RPL31P63,1,-2.3825524812544288,1.0,0,1,-2.3825524812544288,,1,,,,,,,-2.3825524812544288,False,4.5
RPL35AP32,1,-2.954711671362241,1.0,0,1,-2.954711671362241,,1,,,,,,-2.954711671362241,,False,4.5
RPL35AP36,1,2.243415678130168,1.0,1,0,2.243415678130168,,1,,,,2.243415678130168,,,,False,4.5
RPL39P14,1,5.433173215543023,1.0,1,0,5.433173215543023,,1,,,,5.433173215543023,,,,False,4.5
RPL6P24,1,2.2415430374598886,1.0,1,0,2.2415430374598886,,1,,,,2.2415430374598886,,,,False,4.5
RPL6P8,1,-3.273893588704428,1.0,0,1,-3.273893588704428,,1,,,,,,-3.273893588704428,,False,4.5
RPL7AP65,1,7.516041001424902,1.0,1,0,7.516041001424902,,1,,,,7.516041001424902,,,,False,4.5
RPLP0P2,4,1.4124002186612747,0.5,2,2,4.863879338743115,,1,1.3598373928361343,-0.27444990163800226,-0.2996659552961483,4.863879338743115,,,,False,4.5
RPS12P31,1,2.0360975200138647,1.0,1,0,2.0360975200138647,,1,,,,,,,2.0360975200138647,False,4.5
RPS20P24,1,-2.2341250357260214,1.0,0,1,-2.2341250357260214,,1,,,,,,-2.2341250357260214,,False,4.5
RPS20P4,1,3.3535467218386,1.0,1,0,3.3535467218386,,1,,,,,,,3.3535467218386,False,4.5
RPS26P21,1,2.4660679238240446,1.0,1,0,2.4660679238240446,,1,,,,,,2.4660679238240446,,False,4.5
RPS26P41,1,8.20526615051673,1.0,1,0,8.20526615051673,,1,,,,8.20526615051673,,,,False,4.5
RPS26P55,1,7.934741018018632,1.0,1,0,7.934741018018632,,1,,,,7.934741018018632,,,,False,4.5
RPS27P16,1,2.55537545418689,1.0,1,0,2.55537545418689,,1,,,,,,2.55537545418689,,False,4.5
RPS28P5,1,-2.076095492326826,1.0,0,1,-2.076095492326826,,1,,,,-2.076095492326826,,,,False,4.5
RPSAP1,1,3.5751206115874568,1.0,1,0,3.575120611587457,,1,,,,,,3.5751206115874568,,False,4.5
RPSAP22,1,-2.993771203892856,1.0,0,1,-2.993771203892856,,1,,,,,,-2.993771203892856,,False,4.5
RPSAP44,1,-4.353141226205571,1.0,0,1,-4.353141226205571,,1,,,,,,,-4.353141226205571,False,4.5
RPSAP52,1,2.0763931767489225,1.0,1,0,2.0763931767489225,,1,,,,2.0763931767489225,,,,False,4.5
RPLP1P6,2,1.3213471722865553,1.0,2,0,0.9961610470540824,0.5993251970530581,2,,,,2.4270719490373245,,0.2156223955357863,,False,4.498080523527041
RPL32P27,1,1.9659579840866408,1.0,1,0,1.9659579840866408,,1,,,,,,1.9659579840866408,,False,4.4829789920433205
EIF3LP1,1,1.941444029352211,1.0,1,0,1.9414440293522113,,1,,,,,,1.941444029352211,,False,4.470722014676106
RPL7P8,2,-1.0843648198811258,1.0,0,2,-0.9310687551180968,0.5547591544226552,2,,,,-1.3800481788719623,,-0.7886814608902891,,False,4.465534377559049
RPS7P4,2,-1.0006474049687726,1.0,0,2,-0.9178701783001753,0.4487642424007765,2,,,,-1.4595823124866567,,-0.5417124974508885,,False,4.458935089150088
RPL22P16,2,-0.777982663265862,1.0,0,2,-0.9170006930862872,0.4867035710642842,2,,,,-0.5113180750298881,,-1.044647251501836,,False,4.458500346543143
RPS27P29,2,-1.1841548722001956,1.0,0,2,-0.9136399538499153,0.1520922177062149,2,,,,-1.4927872206675314,,-0.8755225237328594,,False,4.456819976924957
RPSAP17,2,-1.452028901272906,1.0,0,2,-0.9062637703953684,0.583294427130615,2,,,,-2.530402578885729,,-0.3736552236600828,,False,4.453131885197684
RPL13AP3,2,-0.8541183540982278,1.0,0,2,-0.9053378878062972,0.688597307599245,2,,,,-0.7283993400409176,,-0.979837368155538,,False,4.452668943903149
RPL7P44,2,-0.9807155347575922,1.0,0,2,-0.8986989720051819,0.5673163872235939,2,,,,-1.5179326571839231,,-0.4434984123312613,,False,4.449349486002591
RPS15AP17,1,-1.8698919058125096,1.0,0,1,-1.8698919058125096,,1,,,,,,-1.8698919058125096,,False,4.434945952906255
RPL23AP87,2,0.7236101297869978,1.0,2,0,0.8610699576399504,0.2656475609717873,2,,,,0.5510655110785779,,0.8961547484954177,,False,4.430534978819975
RPL7AP11,2,-1.3321971010442204,1.0,0,2,-0.8219561848489438,0.3006117710099147,2,,,,-2.0602049583099573,,-0.6041892437784833,,False,4.410978092424472
RPSAP9,5,-0.4322457893634519,0.6,2,3,0.2164889615023294,0.8299255257704786,2,-0.47067730276848735,-1.84525664175637,0.11951007319647369,-0.5200567110464863,,0.5552516355576101,,False,4.408244480751165
RPS27AP16,2,-0.9653908010969778,1.0,0,2,-0.8113929153778023,0.6266857989726808,2,,,,-1.8963118737323543,,-0.0344697284616013,,False,4.405696457688901
RPL13AP7,2,-0.919121044793434,1.0,0,2,-0.7707236052441508,0.6028708573923046,2,,,,-1.756435892178868,,-0.0818061974079999,,False,4.385361802622075
RPS2P48,2,-1.0575713304884282,1.0,0,2,-0.7638452393736666,0.6775391447664945,2,,,,-0.1031962891301722,,-2.011946371846684,,False,4.381922619686833
RPL7L1P8,2,0.7412319047344105,1.0,2,0,0.7407816707735748,0.7155687375904102,2,,,,0.8219477492959733,,0.6605160601728477,,False,4.370390835386788
RPSAP56,2,-0.7849581216878571,1.0,0,2,-0.7325583684996518,0.7786915277902612,2,,,,-1.2043749704331697,,-0.3655412729425444,,False,4.366279184249826
RPL21P120,2,-0.8820669319520886,1.0,0,2,-0.7323965759832893,0.6522704792331656,2,,,,-1.120427277858062,,-0.6437065860461154,,False,4.3661982879916446
RPL9P3,2,-0.9019029134462853,1.0,0,2,-0.7292767123137065,0.5331962645947521,2,,,,-1.1909924354445447,,-0.6128133914480258,,False,4.364638356156854
EIF4A1P7,2,-0.8635721414165349,1.0,0,2,-0.6995106113399094,0.6279475992639448,2,,,,-1.2818819517698263,,-0.4452623310632436,,False,4.349755305669955
RPL13AP20,5,0.2198141108237969,0.6,3,2,-0.090699810352708,0.8989103322470836,2,1.755560240241836,-2.6236764918461306,1.8798193057174657,0.4045192612067299,,-0.3171517612009164,,False,4.345349905176354
RPSAP61,2,-1.0458903249538711,1.0,0,2,-0.6758172372553577,0.6998014304944676,2,,,,-1.8384975115468096,,-0.2532831383609326,,False,4.3379086186276785
EIF3LP3,2,0.6827205214489172,1.0,2,0,0.658021617755633,0.6992701946409619,2,,,,1.0054220676344925,,0.3600189752633417,,False,4.3290108088778165
RPL23AP2,2,-0.7039730157820551,1.0,0,2,-0.6453388653996188,0.641283456997883,2,,,,-0.1125785547735427,,-1.2953674767905674,,False,4.32266943269981
RPL36AP16,2,-0.669285090800861,1.0,0,2,-0.6431688383848925,0.738956031876723,2,,,,-0.5046461585180333,,-0.8339240230836885,,False,4.321584419192447
RPL10P6,2,-1.0728541893538466,1.0,0,2,-0.6410628414746529,0.6908283560309666,2,,,,-2.0329898864924294,,-0.1127184922152636,,False,4.320531420737327
RPL4P7,1,-1.6393141945841492,1.0,0,1,-1.6393141945841492,,1,,,,,,-1.6393141945841492,,False,4.319657097292074
RPL7P46,2,0.7970805101717089,1.0,2,0,0.6312643454622676,0.2464414426762124,2,,,,,,0.4418009716444069,1.1523600486990109,False,4.315632172731134
RPL19P5,2,-0.8653592339799936,1.0,0,2,-0.6238216052256687,0.7031740133125939,2,,,,-1.2878304598408037,,-0.4428880081191835,,False,4.311910802612834
RPL23AP3,2,-0.4902376652285996,1.0,0,2,-0.6077827541620081,0.680489165396339,2,,,,-0.2934158502597283,,-0.6870594801974709,,False,4.303891377081004
RPL7AP31,2,-0.641303341730803,1.0,0,2,-0.6040199845227284,0.701518490829774,2,,,,-0.7706049450808653,,-0.5120017383807406,,False,4.302009992261365
RPS15AP11,2,-0.41079202563580103,1.0,0,2,-0.5984328177176053,0.7295685320808607,2,,,,-0.1544620824467963,,-0.6671219688248058,,False,4.299216408858802
RPL3P1,1,-1.5944313965991006,1.0,0,1,-1.5944313965991006,,1,,,,,,-1.5944313965991006,,False,4.29721569829955
RPS10P7,4,-0.742737912783703,0.75,1,3,-0.087553476586352,0.9729371269875848,2,-1.8108607042110498,,-1.357447389538612,1.2366678142120802,,-1.0393113715972302,,False,4.293776738293176
RPL10P1,2,-0.5957292623202278,1.0,0,2,-0.5816039514843989,0.8299308478848713,2,,,,-1.058583472728437,,-0.1328750519120188,,False,4.290801975742199
DHX9P1,1,1.579041813520317,1.0,1,0,1.579041813520317,,1,,,,1.579041813520317,,,,False,4.289520906760158
RPL7P59,2,-0.6046185996569718,1.0,0,2,-0.5665225909493382,0.7441083196707963,2,,,,-0.6626896714346121,,-0.5465475278793316,,False,4.283261295474669
RPL15P20,2,-0.37760115176598574,1.0,0,2,-0.5610058989960328,0.5066905020287974,2,,,,-0.1769400067504386,,-0.5782622967815328,,False,4.2805029494980165
EIF4EP1,1,-1.530806004434604,1.0,0,1,-1.530806004434604,,1,,,,,,-1.530806004434604,,False,4.265403002217302
RPL22P1,2,-0.7539546997366597,1.0,0,2,-0.5305956148398051,0.2039483446699397,2,,,,-1.0922784650110609,,-0.4156309344622585,,False,4.265297807419903
RPS20P10,2,0.716228163184463,1.0,2,0,0.5301430360027715,0.6478232755527196,2,,,,1.0120258844905636,,0.4204304418783625,,False,4.265071518001386
RPS15AP36,2,-0.7825102987403011,1.0,0,2,-0.5271828431053446,0.6172838560418173,2,,,,,,-0.4255837048662561,-1.139436892614346,False,4.263591421552673
RPSAP5,2,-0.5144388641860705,1.0,0,2,-0.5237085773617047,0.8279448210803735,2,,,,-0.491732168430234,,-0.537145559941907,,False,4.261854288680852
RPL7AP64,1,-1.5152817572485413,1.0,0,1,-1.5152817572485413,,1,,,,,,-1.5152817572485413,,False,4.2576408786242705
RPS4XP6,2,-0.8382425181565529,1.0,0,2,-0.5016609458832753,0.5778060138012997,2,,,,-1.417788496282331,,-0.2586965400307749,,False,4.2508304729416375
RPS2P45,1,1.498798030123147,1.0,1,0,1.498798030123147,,1,,,,,,1.498798030123147,,False,4.249399015061574
RPL12P17,2,-0.6571355901851388,1.0,0,2,-0.4977402043598281,0.6920752462157477,2,,,,-1.0613413926681994,,-0.2529297877020783,,False,4.2488701021799145
RPL12P38,2,-0.7906426080844402,1.0,0,2,-0.4757375648295552,0.7719165765782305,2,,,,-1.2910854265934295,,-0.2901997895754508,,False,4.237868782414777
RPL23AP94,1,-1.4294270529411808,1.0,0,1,-1.4294270529411808,,1,,,,-1.4294270529411808,,,,False,4.21471352647059
RPL7P26,2,-1.1567758166119226,1.0,0,2,-0.4091626723924703,0.7799599856783254,2,,,,-2.211956505667207,,-0.1015951275566381,,False,4.204581336196235
RPL10P3,2,-0.40335409947083367,1.0,0,2,-0.3988681829493253,0.7745168658542196,2,,,,-0.4199113023704955,,-0.3867968965711718,,False,4.199434091474663
RPL5P1,2,-0.5884129613651959,1.0,0,2,-0.3910711118003414,0.5081973327741345,2,,,,-0.942059885752865,,-0.2347660369775268,,False,4.195535555900171
RPL10P12,2,-0.695111282160561,1.0,0,2,-0.383037748602269,0.7917009326598818,2,,,,-1.138218935402021,,-0.2520036289191009,,False,4.191518874301135
RPS3AP20,2,-0.9028484847117666,1.0,0,2,-0.3790506774527216,0.7431709136552087,2,,,,-1.6986401058842038,,-0.1070568635393295,,False,4.1895253387263605
EIF4HP2,1,-1.3786061506497278,1.0,0,1,-1.3786061506497278,,1,,,,,,-1.3786061506497278,,False,4.1893030753248635
RPL34P33,2,-0.33983820255407304,1.0,0,2,-0.3783930635164929,0.8788384805884142,2,,,,-0.651529328137958,,-0.028147076970188,,False,4.189196531758246
RPL9P32,2,-0.3640110902373596,1.0,0,2,-0.3753182918668096,0.5809179929112656,2,,,,-0.2938475229889873,,-0.4341746574857319,,False,4.187659145933405
RPL3L,4,0.17938846240214723,0.5,2,2,1.3650058026645195,0.7747450086575827,2,0.2806733006793635,,-2.142410112352057,3.7199317391782856,,-1.1406410778970033,,False,4.18250290133226
RPL17P43,1,-1.3507510677045336,1.0,0,1,-1.3507510677045336,,1,,,,,,-1.3507510677045336,,False,4.175375533852267
RPS3AP25,2,-0.6483220159986983,1.0,0,2,-0.3438225488612291,0.7426939738497988,2,,,,-1.1245314658460366,,-0.17211256615136,,False,4.171911274430615
RPL29P12,2,-0.24708264814456235,1.0,0,2,-0.3413653634842994,0.8489013212312739,2,,,,-0.0329985596210791,,-0.4611667366680456,,False,4.17068268174215
RPS7P14,1,-1.34046706539093,1.0,0,1,-1.34046706539093,,1,,,,,,-1.34046706539093,,False,4.170233532695465
RPS26P28,1,-1.3385204932697856,1.0,0,1,-1.3385204932697856,,1,,,,-1.3385204932697856,,,,False,4.1692602466348925
RPL22P12,1,1.3248048587312211,1.0,1,0,1.3248048587312211,,1,,,,1.3248048587312211,,,,False,4.162402429365611
RPL7P32,2,-0.899788189515651,1.0,0,2,-0.3232003745556044,0.8111194897347387,2,,,,-1.7293551048948468,,-0.0702212741364551,,False,4.161600187277802
RPS3AP18,1,-1.314349690437706,1.0,0,1,-1.314349690437706,,1,,,,,,-1.314349690437706,,False,4.157174845218853
RPS4XP11,2,-0.4913144006832113,1.0,0,2,-0.3135952556693935,0.7763825831857716,2,,,,-0.7435725035375812,,-0.2390562978288414,,False,4.156797627834697
RPSAP11,2,0.27256604985867877,1.0,2,0,0.2934424204611865,0.9109410238745036,2,,,,0.5236821268232519,,0.0214499728941057,,False,4.146721210230593
RPL23AP88,1,-1.272663146659601,1.0,0,1,-1.272663146659601,,1,,,,,,-1.272663146659601,,False,4.136331573329801
RPL35P2,1,-1.2684510145248105,1.0,0,1,-1.2684510145248105,,1,,,,-1.2684510145248105,,,,False,4.134225507262405
RPL12P8,2,-0.48869264543154045,1.0,0,2,-0.2575956674467091,0.8766695113505878,2,,,,-0.8168114870979953,,-0.1605738037650855,,False,4.128797833723355
RPL10P7,1,1.239658076265873,1.0,1,0,1.239658076265873,,1,,,,,,1.239658076265873,,False,4.119829038132936
DDX43,2,0.39656519212393565,1.0,2,0,0.2392244511929009,0.9170099921834308,2,,,,,0.707612997827308,0.0855173864205633,,False,4.11961222559645
RPL5P12,1,-1.229118187377583,1.0,0,1,-1.229118187377583,,1,,,,-1.229118187377583,,,,False,4.114559093688792
DDX50P2,1,1.2170038058558246,1.0,1,0,1.2170038058558246,,1,,,,1.2170038058558246,,,,False,4.108501902927912
RPL23AP37,1,-1.1826078869810732,1.0,0,1,-1.1826078869810732,,1,,,,-1.1826078869810732,,,,False,4.091303943490536
RPL37AP1,2,-0.3373705078743659,1.0,0,2,-0.179627217952541,0.7844270200143941,2,,,,-0.556159619230279,,-0.1185813965184528,,False,4.089813608976271
EIF4EBP3,2,0.15609823778454565,1.0,2,0,0.1661099074695425,0.7967497019921669,2,,,,,,0.2516327937548652,0.0605636818142261,False,4.083054953734771
RPL36AP21,1,-1.1560579345081503,1.0,0,1,-1.1560579345081503,,1,,,,,,-1.1560579345081503,,False,4.078028967254075
RPL39P15,2,0.12041040636009115,1.0,2,0,0.1353381066531523,0.8354047096958255,2,,,,0.0950359130032366,,0.1457848997169457,,False,4.0676690533265765
RPS4XP1,2,0.12807812847806055,1.0,2,0,0.1290338747886022,0.9454809283564988,2,,,,0.1249280312663854,,0.1312282256897357,,False,4.064516937394301
RPS26P6,1,1.0568449004133753,1.0,1,0,1.0568449004133753,,1,,,,,,1.0568449004133753,,False,4.028422450206688
RPS18P9,2,-0.0420005710426131,1.0,0,2,-0.0412682692727608,0.9304781486098184,2,,,,-0.0322316573167688,,-0.0517694847684574,,False,4.0206341346363805
RPS3AP7,1,-1.0228468473597687,1.0,0,1,-1.0228468473597687,,1,,,,-1.0228468473597687,,,,False,4.011423423679885
DDX19A-DT,3,0.8099361262030582,0.6666666666666666,2,1,1.0077429565996427,0.5980331054754932,3,,,,2.543969055557069,,-0.3312480635789622,0.2170873866310677,False,4.003871478299821
RPL7P56,1,1.00674046109031,1.0,1,0,1.00674046109031,,1,,,,,,1.00674046109031,,False,4.003370230545155
EIF1P3,3,0.8118487090917813,0.6666666666666666,2,1,0.9833536190266152,0.4323287996882363,3,,,,-0.158290854288246,,1.0304669149088583,1.5633700666547317,False,3.9916768095133075
RPS8P10,1,0.9682555835163192,1.0,1,0,0.9682555835163192,,1,,,,,,,0.9682555835163192,False,3.9841277917581595
RPS26P8,1,-0.9586129931544042,1.0,0,1,-0.9586129931544042,,1,,,,,,-0.9586129931544042,,False,3.9793064965772023
DDX59-AS1,3,-0.8207800381626956,0.6666666666666666,1,2,-0.9359283402524392,0.3572615855209604,3,,,,0.5817863474405596,,-1.390281697452411,-1.6538447644762355,False,3.9679641701262196
DDX11L2,3,-0.2261889611611804,0.6666666666666666,1,2,0.8859532333727735,,1,,-1.5548730882789237,-0.009647028577391031,,,0.8859532333727735,,False,3.9429766166863867
RPL21P37,1,-0.8724034455833252,1.0,0,1,-0.8724034455833253,,1,,,,,,-0.8724034455833252,,False,3.9362017227916626
RPSAP70,1,0.871246872595729,1.0,1,0,0.871246872595729,,1,,,,0.871246872595729,,,,False,3.9356234362978646
RPL22P3,1,-0.8622468743574431,1.0,0,1,-0.8622468743574431,,1,,,,,,-0.8622468743574431,,False,3.9311234371787216
RPL9P29,1,0.8396224261753104,1.0,1,0,0.8396224261753104,,1,,,,0.8396224261753104,,,,False,3.9198112130876552
RPL9P33,1,0.8352007099149993,1.0,1,0,0.8352007099149993,,1,,,,,,0.8352007099149993,,False,3.9176003549574996
